study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_md5	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB3366	SAMEA1573407	ERS185088	ERX179591	ERR204903	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	bc3fd55b8df6ceceaee0c1537597bd36;55034e55b0e70f7b116a9cc7998a12d5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204903/ERR204903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204903/ERR204903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204903/ERR204903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204903/ERR204903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18916.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18916.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18916.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18916.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204903	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204903		
PRJEB3366	SAMEA1573427	ERS185325	ERX179530	ERR204904	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	120f53822e42b87903cd29df0af0165a;eeb97833b2b8d1052d5d9268eb50d208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204904/ERR204904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204904/ERR204904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204904/ERR204904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204904/ERR204904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19189.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19189.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19189.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19189.1.M_120209_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204904	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204904		
PRJEB3366	SAMEA1573187	ERS185047	ERX179640	ERR204905	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	66a446ec07ce7c2215d122ad5c1557ed;d893b66aa1a697860289b5c439990065	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204905/ERR204905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204905/ERR204905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204905/ERR204905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204905/ERR204905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00378.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00378.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00378.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00378.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204905	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204905		
PRJEB3366	SAMEA1573344	ERS185371	ERX179642	ERR204906	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	3a925ea7de2e8c6f6dbd331e986fea00;785acbf0026a5e4820ae6571401c1108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204906/ERR204906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204906/ERR204906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204906/ERR204906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204906/ERR204906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19213.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19213.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19213.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19213.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204906	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204906		
PRJEB3366	SAMEA1573504	ERS185142	ERX179590	ERR204907	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	347879063e7f118e0a933515d815ccd3;c62ee355cfa40380d7304c22205ef351	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204907/ERR204907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204907/ERR204907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204907/ERR204907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204907/ERR204907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12283.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12283.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12283.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12283.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204907	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204907		
PRJEB3366	SAMEA1573162	ERS185082	ERX179634	ERR204908	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	56eda0fd140f45217761eeb0487cbc22;6b13fd96f5ae7d12b868266f5eca6dd3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204908/ERR204908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204908/ERR204908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204908/ERR204908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204908/ERR204908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20527.3.M_120202_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20527.3.M_120202_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20527.3.M_120202_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20527.3.M_120202_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204908	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204908		
PRJEB3366	SAMEA1573462	ERS185322	ERX179649	ERR204909	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ae0be24d90088e8f26cf8e478ec6e242;a0857ee1345a842cbf18cd0164f66980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204909/ERR204909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204909/ERR204909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204909/ERR204909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204909/ERR204909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00117.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00117.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00117.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00117.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204909	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204909		
PRJEB3366	SAMEA1573416	ERS185214	ERX179680	ERR204910	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	3dcea38e73d0cd7941d06f9bf5d48302;dfbf7e150a53681dca5846282d318ca7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204910/ERR204910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12829.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12829.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12829.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12829.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204910	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204910		
PRJEB3366	SAMEA1573301	ERS185116	ERX179618	ERR204911	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	a056a559fe25798926acccca5c4a6d85;06831b203197c4fbb519d2cffff55b40	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204911/ERR204911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204911/ERR204911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204911/ERR204911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204911/ERR204911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20538.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20538.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20538.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20538.1.M_120209_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204911	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204911		
PRJEB3366	SAMEA1573498	ERS185061	ERX179577	ERR204912	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	a473fd556b58976cad973dac0d6a272a;76d622f26060341b2d28594c1b33bb69	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204912/ERR204912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204912/ERR204912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204912/ERR204912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204912/ERR204912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19099.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19099.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19099.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19099.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204912	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204912		
PRJEB3366	SAMEA1573385	ERS185391	ERX179513	ERR204913	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	4e6de0633aba87e82c7c377745f626c3;95127e801c533f506542bffc87458514	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204913/ERR204913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204913/ERR204913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204913/ERR204913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204913/ERR204913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19143.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19143.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19143.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19143.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204913	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204913		
PRJEB3366	SAMEA1573136	ERS185423	ERX179595	ERR204914	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	091a575107b5df358d9347277cf776ce;9f70f6765964b9a6b7f2511f97560f71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204914/ERR204914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204914/ERR204914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204914/ERR204914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204914/ERR204914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00143.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00143.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00143.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00143.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204914	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204914		
PRJEB3366	SAMEA1573166	ERS185321	ERX179539	ERR204915	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ff16f02c242534b2f059f28956d8208e;576c18510448e70865dd188fb4e09baa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204915/ERR204915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12413.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12413.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12413.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12413.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204915	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204915		
PRJEB3366	SAMEA1573107	ERS185247	ERX179550	ERR204916	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ef21667e5eb4c8e73f1b20fea44ae09c;46e2b63a2a5a2ee6e0eb6353723c74ff	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204916/ERR204916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19225.6.M_120119_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19225.6.M_120119_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19225.6.M_120119_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19225.6.M_120119_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204916	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204916		
PRJEB3366	SAMEA1573246	ERS185434	ERX179619	ERR204917	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	9b5caf139be27889105b241de2a4f627;dc1a4a5d4011ee6099c563d55d06c6d7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204917/ERR204917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204917/ERR204917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204917/ERR204917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204917/ERR204917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19141.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19141.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19141.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19141.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204917	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204917		
PRJEB3366	SAMEA1573318	ERS185226	ERX179561	ERR204918	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	26a033c595ff5c235ae34556b481b1c9;8ab6087d4f64dcf7f295b05ee148a1eb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204918/ERR204918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204918/ERR204918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204918/ERR204918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204918/ERR204918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20513.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20513.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20513.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA20513.1.M_120209_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204918	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204918		
PRJEB3366	SAMEA1573179	ERS185049	ERX179644	ERR204919	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	4572cc6270d8b246e79ffbffe74ac084;0e6e6b97ceb4b7f2cc3820fa416b5583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204919/ERR204919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204919/ERR204919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204919/ERR204919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204919/ERR204919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18907.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18907.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18907.1.M_120209_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA18907.1.M_120209_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204919	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204919		
PRJEB3366	SAMEA1573391	ERS185402	ERX179527	ERR204920	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	f3f49cea34a25b0ebe9ee9f8c078c29e;fecfeea2e4536ce3f7775ab217d9d7df	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204920/ERR204920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204920/ERR204920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204920/ERR204920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204920/ERR204920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00119.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00119.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00119.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/HG00119.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204920	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204920		
PRJEB3366	SAMEA1573320	ERS185454	ERX179562	ERR204921	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	a8d9a065cb6ba69968d9ab2c0a75605a;d2d99723c3ef8ed44973ee1046374e79	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204921/ERR204921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204921/ERR204921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204921/ERR204921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204921/ERR204921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA11894.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA11894.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA11894.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA11894.1.M_120209_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204921	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204921		
PRJEB3366	SAMEA1573351	ERS185370	ERX179666	ERR204922	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	d635acfebc1ced2122a35df7198bbd61;4cc94d0b1e86c3a8385785f60ac48cab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204922/ERR204922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204922/ERR204922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204922/ERR204922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204922/ERR204922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19131.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19131.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19131.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19131.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204922	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204922		
PRJEB3366	SAMEA1573154	ERS185145	ERX179507	ERR204923	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	4379ccec081b36ee93a7117e325adb41;8d9c43bdf16ebf68457d9300898af70b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204923/ERR204923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204923/ERR204923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204923/ERR204923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204923/ERR204923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19214.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19214.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19214.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA19214.1.M_120209_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204923	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204923		
PRJEB3366	SAMEA1573125	ERS185387	ERX179574	ERR204924	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	dfe813b74f07e6a7529ea7c83726ebed;bc0db869f436606b2e896c96175be8c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204924/ERR204924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204924/ERR204924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204924/ERR204924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR204/ERR204924/ERR204924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12045.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12045.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12045.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA177/ERA177032/fastq/NA12045.1.M_120209_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204924	ftp.sra.ebi.ac.uk/vol1/err/ERR204/ERR204924		
